idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
0	62.7998	26.6604	57.5532	4.0	-0.13279228	-0.13204105	0.00075123
1	50.2731	40.9417	55.1391	7.0	-0.09509227	-0.09564357	-0.00055129
2	62.4909	23.6517	52.7740	7.0	-0.09904913	-0.09750222	0.00154691
3	67.9021	40.9262	56.0041	8.0	-0.09461835	-0.09462703	-0.00000869
4	59.0353	42.2030	57.7538	4.0	-0.13393517	-0.13446572	-0.00053054
5	61.3919	41.5005	52.7696	5.0	-0.12463951	-0.12485447	-0.00021495
6	51.4145	38.9290	52.8036	6.0	-0.10864332	-0.10928847	-0.00064515
7	52.2960	38.7849	58.0868	4.0	-0.12953063	-0.13046670	-0.00093608
8	65.8231	35.1580	58.0537	4.0	-0.14546364	-0.14574789	-0.00028425
9	64.2483	31.1578	60.5176	4.0	-0.13963210	-0.14080844	-0.00117634
10	59.3553	32.9065	44.9810	7.0	-0.09807189	-0.09671846	0.00135342
11	47.5711	29.5697	52.8979	7.0	-0.07864673	-0.07898978	-0.00034305
12	69.6658	33.7321	51.3781	7.0	-0.09890258	-0.09749240	0.00141018
13	54.6125	42.9359	55.3828	6.0	-0.11002907	-0.11051118	-0.00048211
14	47.2703	27.4332	53.8284	8.0	-0.07305178	-0.07335977	-0.00030799
15	66.5276	32.8652	59.9356	5.0	-0.12485778	-0.12512875	-0.00027098
16	62.3345	28.8139	65.1503	8.0	-0.09160344	-0.09270311	-0.00109967
17	57.5437	37.7186	50.5551	3.0	-0.14578916	-0.14583579	-0.00004663
18	57.0284	42.7598	63.7967	8.0	-0.09007174	-0.09077449	-0.00070275
19	68.2343	34.5149	47.0281	8.0	-0.08793501	-0.08666852	0.00126649
20	66.0293	30.6406	54.4304	3.0	-0.16288456	-0.15852485	0.00435971
21	55.4090	31.8186	50.9072	2.0	-0.15697148	-0.15607464	0.00089685
22	60.6671	31.1288	63.3797	5.0	-0.11993699	-0.12252301	-0.00258602
23	60.8753	36.5762	62.4128	4.0	-0.13948930	-0.14162481	-0.00213550
24	57.0033	28.0407	47.1909	7.0	-0.09980401	-0.09840062	0.00140339
25	60.1315	27.3017	49.1793	5.0	-0.11878758	-0.11589596	0.00289162
26	60.7992	42.0273	50.0793	7.0	-0.10410808	-0.10405282	0.00005526
27	60.3387	37.2841	52.9026	2.0	-0.19941166	-0.19980868	-0.00039702
28	63.6605	43.6040	54.6497	7.0	-0.09944654	-0.09963602	-0.00018949
29	52.9581	37.7076	60.4626	4.0	-0.12949611	-0.13082286	-0.00132675
30	55.4099	33.0460	61.2745	3.0	-0.14837336	-0.15349070	-0.00511734
31	54.8480	32.0221	65.4760	7.0	-0.09379123	-0.09555240	-0.00176116
32	70.0102	31.6291	52.5779	7.0	-0.09896804	-0.09743375	0.00153429
33	56.4436	38.4845	48.6084	5.0	-0.11325835	-0.11312402	0.00013434
34	66.2991	31.8666	55.5203	3.0	-0.16178422	-0.15884707	0.00293716
35	67.6818	26.3124	60.7185	8.0	-0.08719293	-0.08699237	0.00020056
36	53.0778	31.5021	60.1527	4.0	-0.12173549	-0.12429780	-0.00256230
37	54.7071	42.8368	50.2075	8.0	-0.09254875	-0.09275414	-0.00020539
38	50.5138	42.9471	57.4495	8.0	-0.08646311	-0.08695925	-0.00049614
39	63.9978	34.0402	59.8349	3.0	-0.15819334	-0.15999013	-0.00179679
40	53.3323	23.2739	59.2057	8.0	-0.07868709	-0.07919287	-0.00050578
41	57.8271	28.2856	49.5990	5.0	-0.12611339	-0.12370908	0.00240431
42	58.2746	37.1442	45.5617	7.0	-0.09618984	-0.09554100	0.00064885
43	66.8258	35.6837	49.3810	6.0	-0.10910423	-0.10758671	0.00151752
44	51.7254	28.4256	62.1676	7.0	-0.08733097	-0.08858580	-0.00125482
45	69.2125	31.4500	56.6854	6.0	-0.10842635	-0.10737380	0.00105256
46	61.3955	25.1422	50.5257	6.0	-0.10683763	-0.10461836	0.00221927
47	56.9491	35.1528	66.1575	7.0	-0.09686099	-0.09847799	-0.00161699
48	61.1051	39.9334	63.0250	6.0	-0.11122725	-0.11228911	-0.00106186
49	62.6712	24.6209	61.9970	8.0	-0.08881621	-0.08919100	-0.00037479
50	58.3871	36.0021	65.0322	6.0	-0.10905712	-0.11089891	-0.00184178
51	52.3402	28.5381	52.4638	4.0	-0.10539714	-0.10584179	-0.00044466
52	54.4836	37.4844	59.0415	2.0	-0.18074450	-0.18180403	-0.00105953
53	56.6795	45.0047	55.5897	7.0	-0.09687299	-0.09722978	-0.00035679
54	69.2987	27.8400	56.6338	7.0	-0.09541988	-0.09438686	0.00103301
55	68.4788	28.3425	54.8924	6.0	-0.10650366	-0.10480014	0.00170352
56	59.8360	43.3890	60.0864	6.0	-0.10606533	-0.10664141	-0.00057608
57	53.3692	30.6069	52.4833	2.0	-0.13192664	-0.13350428	-0.00157764
58	59.0193	27.3496	61.3021	5.0	-0.11392986	-0.11578304	-0.00185318
59	60.8339	26.3013	47.1598	7.0	-0.09514221	-0.09327278	0.00186943
60	67.3127	34.9007	63.6858	8.0	-0.09175634	-0.09231394	-0.00055760
61	46.9875	29.7461	58.8155	8.0	-0.07556110	-0.07618405	-0.00062295
62	51.0684	35.6019	54.7717	4.0	-0.12294001	-0.12399719	-0.00105718
63	56.9216	35.1930	44.0101	8.0	-0.08645434	-0.08579190	0.00066244
64	65.9776	37.7214	62.8559	7.0	-0.09899785	-0.09972423	-0.00072638
65	62.2154	41.0224	57.7857	4.0	-0.13609241	-0.13687739	-0.00078498
66	65.2382	38.1779	64.5313	8.0	-0.09113710	-0.09188441	-0.00074732
67	66.4735	38.2202	47.9652	8.0	-0.09330741	-0.09246207	0.00084534
68	59.0788	25.4995	50.7457	6.0	-0.11023116	-0.10833162	0.00189954
69	56.4062	25.8928	47.5020	8.0	-0.08908541	-0.08805960	0.00102581
70	54.4784	35.6407	65.2361	7.0	-0.09782892	-0.09940159	-0.00157268
71	64.7452	31.9475	47.6800	5.0	-0.11474625	-0.11196542	0.00278082
72	48.3848	39.8955	55.3566	8.0	-0.08622471	-0.08674987	-0.00052517
73	60.6656	31.8715	45.8901	6.0	-0.10662377	-0.10465711	0.00196667
74	52.4881	40.1928	62.9033	7.0	-0.09412518	-0.09499940	-0.00087422
75	48.9557	25.3187	55.5588	8.0	-0.07439695	-0.07474837	-0.00035141
76	59.0194	30.4068	47.5893	5.0	-0.12158011	-0.11904489	0.00253522
77	48.1713	31.5445	52.9561	6.0	-0.08616601	-0.08661127	-0.00044526
78	68.0507	26.7120	48.9821	8.0	-0.08585578	-0.08420886	0.00164692
79	55.3977	43.9169	53.3385	7.0	-0.09914291	-0.09948481	-0.00034190
80	55.8123	31.6845	63.5474	5.0	-0.11319138	-0.11605447	-0.00286308
81	60.7816	28.4640	50.7926	3.0	-0.15497318	-0.14940946	0.00556372
82	53.5139	41.3069	50.5850	7.0	-0.09872040	-0.09902250	-0.00030210
83	61.7906	39.0017	59.1997	3.0	-0.16098594	-0.16252127	-0.00153533
84	66.2759	27.7022	52.5499	5.0	-0.12021351	-0.11716650	0.00304701
85	46.5799	34.9130	57.4849	8.0	-0.08072925	-0.08134150	-0.00061225
86	47.4768	36.1861	58.7602	8.0	-0.08492608	-0.08563870	-0.00071262
87	67.2888	38.1903	61.0076	7.0	-0.09925765	-0.09972320	-0.00046555
88	63.9157	29.6704	57.4625	2.0	-0.18216461	-0.18077144	0.00139316
89	57.8383	41.4798	50.7417	6.0	-0.11392107	-0.11410435	-0.00018329
90	56.6524	44.6066	59.2656	7.0	-0.09652683	-0.09700439	-0.00047756
91	52.5135	29.0284	60.1939	5.0	-0.10179389	-0.10341454	-0.00162064
92	62.9674	23.4558	60.1841	8.0	-0.08819035	-0.08819395	-0.00000360
93	50.3802	35.3805	48.2694	7.0	-0.08771150	-0.08784901	-0.00013751
94	65.6418	30.2346	63.0605	7.0	-0.10037600	-0.10104224	-0.00066624
95	55.1049	38.5428	65.9722	8.0	-0.08951741	-0.09060177	-0.00108436
96	60.7196	25.9007	62.5702	7.0	-0.09551590	-0.09644427	-0.00092838
97	52.5414	32.7940	57.0108	2.0	-0.13509910	-0.13564373	-0.00054463
98	61.1662	36.3618	45.4291	7.0	-0.09755655	-0.09654269	0.00101386
99	46.6640	35.9028	56.0334	8.0	-0.08161921	-0.08217636	-0.00055715
100	49.4699	34.9277	55.3653	5.0	-0.10430504	-0.10509551	-0.00079047
101	50.6403	40.9781	62.0950	8.0	-0.08523048	-0.08592923	-0.00069875
102	56.8868	28.4178	64.4038	7.0	-0.09438646	-0.09609561	-0.00170916
103	55.2013	39.7204	55.3642	3.0	-0.16528996	-0.16619047	-0.00090052
104	67.0703	38.2393	58.7102	6.0	-0.11053418	-0.11086468	-0.00033049
105	50.2723	26.8194	54.8088	6.0	-0.08572350	-0.08616499	-0.00044149
106	52.7646	31.5570	46.3824	7.0	-0.08848228	-0.08811071	0.00037157
107	62.0728	36.5171	59.6751	2.0	-0.17852022	-0.18138990	-0.00286967
108	58.4933	24.1062	62.2798	8.0	-0.08548257	-0.08620317	-0.00072060
109	64.4238	28.5051	59.2070	4.0	-0.13270832	-0.13263730	0.00007102
110	52.2342	42.9983	57.4724	7.0	-0.09573514	-0.09625876	-0.00052362
111	53.2791	33.8691	63.4612	6.0	-0.10626551	-0.10826219	-0.00199668
112	60.4300	34.4723	46.9811	5.0	-0.11874700	-0.11702957	0.00171744
113	54.5584	31.7374	58.8078	2.0	-0.15135083	-0.15579034	-0.00443951
114	58.5960	40.4810	63.1405	6.0	-0.11049159	-0.11151822	-0.00102663
115	54.8526	26.7148	64.1965	8.0	-0.08342222	-0.08461231	-0.00119009
116	62.4022	26.1441	63.5283	8.0	-0.08990191	-0.09062821	-0.00072630
117	63.5184	38.5077	51.1182	5.0	-0.13122848	-0.13067745	0.00055103
118	53.4654	39.0941	54.0882	4.0	-0.13814558	-0.13911412	-0.00096854
119	50.7263	29.5991	56.3877	4.0	-0.09976885	-0.10054099	-0.00077213
120	67.3738	36.9457	53.4628	6.0	-0.11893380	-0.11810341	0.00083039
121	64.1617	24.1813	48.7806	8.0	-0.08643083	-0.08482681	0.00160402
122	55.9711	38.4830	62.9068	5.0	-0.12135054	-0.12282584	-0.00147531
123	55.6659	23.2536	57.8477	7.0	-0.08742975	-0.08776174	-0.00033199
124	53.4915	35.2753	47.0689	6.0	-0.09717669	-0.09694893	0.00022776
125	64.5309	38.4585	55.4037	4.0	-0.14521803	-0.14553840	-0.00032038
126	50.6151	30.2271	58.9743	5.0	-0.09796508	-0.09910789	-0.00114281
127	69.1686	33.3135	59.5429	7.0	-0.10081029	-0.10064289	0.00016740
128	61.7244	29.9932	61.1178	4.0	-0.13972876	-0.14233147	-0.00260271
129	63.0372	29.3259	51.8097	2.0	-0.18344959	-0.17411238	0.00933722
130	56.6912	26.0004	55.9473	4.0	-0.11742213	-0.11767061	-0.00024848
131	65.1249	32.6992	56.0786	2.0	-0.19476591	-0.19190051	0.00286540
132	53.0258	26.9608	48.4611	7.0	-0.08689682	-0.08648309	0.00041373
133	63.0926	26.8053	53.2043	4.0	-0.13959391	-0.13586066	0.00373326
134	49.0575	31.4215	59.0367	6.0	-0.09082590	-0.09175356	-0.00092766
135	54.7906	22.4761	54.1649	8.0	-0.08222472	-0.08210335	0.00012136
136	59.6035	33.5886	61.1406	2.0	-0.17567748	-0.18195734	-0.00627986
137	53.3516	43.0615	54.1193	7.0	-0.09952096	-0.09995503	-0.00043406
138	61.4194	28.9415	46.5351	6.0	-0.10399786	-0.10167646	0.00232140
139	58.6530	40.6773	54.2256	3.0	-0.15958926	-0.16023565	-0.00064638
140	66.9170	33.3175	53.6006	4.0	-0.14442607	-0.14179531	0.00263075
141	56.9504	33.1341	49.1176	3.0	-0.14229426	-0.14050464	0.00178962
142	63.0350	40.4026	55.9805	4.0	-0.14006277	-0.14071290	-0.00065014
143	53.9940	26.9500	62.7683	7.0	-0.08800957	-0.08930667	-0.00129711
144	57.0301	23.6429	52.9901	7.0	-0.09525046	-0.09461272	0.00063774
145	57.8416	32.6670	47.1972	5.0	-0.11878131	-0.11711194	0.00166937
146	53.0132	24.7178	49.5766	8.0	-0.08085260	-0.08051784	0.00033476
147	60.1400	41.6550	60.7420	5.0	-0.11968739	-0.12047383	-0.00078645
148	69.1881	38.7992	57.7805	8.0	-0.09376501	-0.09375739	0.00000762
149	47.6462	31.9436	58.6375	7.0	-0.08344637	-0.08418623	-0.00073986
150	54.4180	24.1238	52.8860	7.0	-0.08979819	-0.08958983	0.00020836
151	67.0967	39.8218	61.8873	8.0	-0.09064646	-0.09110716	-0.00046070
152	49.5835	29.5338	62.0179	8.0	-0.08127237	-0.08226678	-0.00099441
153	66.3749	33.0883	58.3503	4.0	-0.14093252	-0.14065959	0.00027294
154	59.8717	44.9416	58.9132	7.0	-0.09571172	-0.09614420	-0.00043248
155	68.2282	28.5745	61.8417	8.0	-0.08856470	-0.08857096	-0.00000626
156	63.1445	26.5226	59.2968	5.0	-0.11766124	-0.11769904	-0.00003780
157	65.3090	40.6454	52.3917	7.0	-0.10815800	-0.10795498	0.00020301
158	59.4601	25.9563	56.9078	4.0	-0.12657577	-0.12643409	0.00014167
159	63.0374	42.4041	53.7116	6.0	-0.11105764	-0.11123498	-0.00017734
160	61.3615	29.7222	58.5564	2.0	-0.18551259	-0.18839665	-0.00288406
161	57.5324	22.1380	57.7599	8.0	-0.08456499	-0.08464252	-0.00007753
162	50.3811	40.8815	52.1573	8.0	-0.08984627	-0.09025301	-0.00040674
163	59.5161	29.3965	61.3268	4.0	-0.13366500	-0.13708136	-0.00341636
164	69.2415	35.6845	52.6816	7.0	-0.10313970	-0.10208869	0.00105101
165	55.6606	43.6432	56.5168	6.0	-0.10800144	-0.10845639	-0.00045495
166	55.8416	30.7069	49.1412	4.0	-0.12733981	-0.12593759	0.00140222
167	53.8422	26.2776	53.4198	5.0	-0.10252139	-0.10264798	-0.00012659
168	67.7462	30.2446	49.5371	6.0	-0.10384486	-0.10149921	0.00234565
169	57.4529	22.8013	59.9608	8.0	-0.08412520	-0.08453167	-0.00040647
170	64.8000	30.0392	56.2385	2.0	-0.18505552	-0.18145076	0.00360476
171	53.3742	37.0732	63.5673	6.0	-0.10504121	-0.10648729	-0.00144608
172	53.7544	26.4931	58.7011	5.0	-0.09881433	-0.09992518	-0.00111085
173	55.6288	34.2097	50.3684	2.0	-0.15031652	-0.14949062	0.00082590
174	69.7674	29.2291	53.8968	7.0	-0.09781957	-0.09630462	0.00151495
175	58.4816	35.8660	44.1780	8.0	-0.08875874	-0.08800184	0.00075690
176	58.9708	46.2748	57.6542	8.0	-0.08755507	-0.08789659	-0.00034151
177	63.0331	44.6440	59.9837	8.0	-0.08883141	-0.08924358	-0.00041217
178	60.7356	29.3381	63.4964	6.0	-0.10934402	-0.11127811	-0.00193409
179	59.4086	34.2926	65.2878	6.0	-0.10698549	-0.10894746	-0.00196197
180	54.0254	28.8988	58.1720	3.0	-0.11875489	-0.12069194	-0.00193705
181	52.2430	31.0107	64.7171	8.0	-0.08628246	-0.08767039	-0.00138793
182	51.9060	23.4866	56.1571	8.0	-0.07821060	-0.07850267	-0.00029208
183	60.0508	44.6451	53.4174	7.0	-0.09781415	-0.09803484	-0.00022069
184	59.0622	42.5112	50.2118	7.0	-0.10257531	-0.10263594	-0.00006062
185	54.4226	30.1649	45.2023	8.0	-0.08542716	-0.08475817	0.00066899
186	52.0183	24.6974	57.1545	7.0	-0.08351284	-0.08401654	-0.00050370
187	67.1800	27.2720	58.3308	6.0	-0.10437595	-0.10361664	0.00075931
188	71.0940	32.4551	53.7025	8.0	-0.09199410	-0.09091196	0.00108213
189	62.3002	37.7596	64.9222	7.0	-0.10025936	-0.10139688	-0.00113751
190	49.8640	27.7343	59.6327	7.0	-0.08283994	-0.08368168	-0.00084174
191	48.9398	35.2339	57.4264	6.0	-0.09875527	-0.09959898	-0.00084371
192	68.3876	36.6473	59.6245	7.0	-0.10199482	-0.10216496	-0.00017014
193	55.8190	34.1416	60.3221	2.0	-0.18420856	-0.19131196	-0.00710340
194	60.2065	38.0074	59.5792	2.0	-0.19378070	-0.19552443	-0.00174373
195	54.5278	37.5537	44.9973	8.0	-0.08400919	-0.08373896	0.00027023
196	54.3569	38.7999	60.9531	4.0	-0.13259327	-0.13379118	-0.00119791
197	60.5906	33.7741	67.1152	8.0	-0.08972862	-0.09102563	-0.00129702
198	54.9395	45.5122	56.4816	8.0	-0.08894032	-0.08931255	-0.00037223
199	51.8260	41.1618	50.0034	8.0	-0.08874429	-0.08900660	-0.00026231
200	49.9009	38.9835	62.7228	8.0	-0.08486956	-0.08567759	-0.00080803
201	46.1894	31.7053	57.5629	8.0	-0.07596180	-0.07652415	-0.00056235
202	51.7457	36.2357	61.0585	5.0	-0.11413694	-0.11558403	-0.00144708
203	63.9830	40.6263	50.6594	7.0	-0.10772031	-0.10741865	0.00030166
204	66.2513	41.3273	56.9740	7.0	-0.10242722	-0.10266810	-0.00024088
205	59.3080	41.4876	64.8576	8.0	-0.09106382	-0.09187302	-0.00080920
206	59.6524	41.9710	48.3596	8.0	-0.09518638	-0.09505302	0.00013337
207	53.9261	35.5800	60.4480	3.0	-0.15212315	-0.15469253	-0.00256938
208	57.2458	23.5170	61.2754	8.0	-0.08416350	-0.08479200	-0.00062851
209	47.6597	32.9935	51.3960	7.0	-0.08203689	-0.08238859	-0.00035170
210	53.3668	33.8164	60.7838	4.0	-0.13395454	-0.13680995	-0.00285542
211	52.1961	33.7198	51.6672	3.0	-0.12321059	-0.12425732	-0.00104673
212	64.4594	23.6897	56.6358	7.0	-0.09532120	-0.09447386	0.00084734
213	64.5067	38.1486	59.1592	4.0	-0.13513218	-0.13622934	-0.00109716
214	61.1830	23.3071	60.8902	8.0	-0.08666354	-0.08692854	-0.00026500
215	50.8921	37.4449	54.8715	5.0	-0.11705422	-0.11796020	-0.00090598
216	64.7076	28.6721	53.9114	3.0	-0.16212639	-0.15699355	0.00513284
217	51.8828	28.8007	47.6737	7.0	-0.08506618	-0.08479857	0.00026761
218	54.4250	33.7754	44.3953	8.0	-0.08397374	-0.08347482	0.00049892
219	64.4118	44.5540	56.5535	8.0	-0.09016548	-0.09040227	-0.00023679
220	60.4855	32.2929	64.9318	6.0	-0.10699164	-0.10899611	-0.00200447
221	47.4396	31.2897	60.2074	8.0	-0.07859784	-0.07935705	-0.00075921
222	61.7863	28.2582	44.6515	8.0	-0.08632217	-0.08478054	0.00154163
223	59.6533	37.8181	51.2365	3.0	-0.16006992	-0.15998902	0.00008090
224	54.7415	40.2876	65.1642	8.0	-0.08867633	-0.08958201	-0.00090568
225	51.7941	36.6298	50.9861	5.0	-0.11065911	-0.11122483	-0.00056572
226	50.0549	35.3770	52.5335	5.0	-0.10391011	-0.10459633	-0.00068622
227	53.4883	29.5493	55.9825	2.0	-0.12141108	-0.12285309	-0.00144201
228	51.7032	39.8251	56.4604	5.0	-0.11598801	-0.11674951	-0.00076150
229	61.0118	23.6322	59.2861	7.0	-0.09438753	-0.09446905	-0.00008152
230	57.2299	21.9948	55.9211	8.0	-0.08491141	-0.08476044	0.00015096
231	56.5747	36.1936	64.7541	6.0	-0.10908211	-0.11093697	-0.00185486
232	57.4696	38.0470	63.1852	5.0	-0.12498426	-0.12666973	-0.00168547
233	58.1837	25.9293	62.6308	7.0	-0.09396404	-0.09516579	-0.00120175
234	65.7082	40.3945	61.0733	7.0	-0.09928628	-0.09986546	-0.00057918
235	66.2333	28.9126	48.4256	6.0	-0.10244232	-0.09994152	0.00250080
236	62.4863	40.4132	64.5905	8.0	-0.09268612	-0.09349917	-0.00081306
237	47.9041	37.5298	59.8228	8.0	-0.08451968	-0.08524346	-0.00072377
238	66.6301	26.0129	54.7262	6.0	-0.10569289	-0.10395305	0.00173984
239	68.6300	25.9943	58.8837	8.0	-0.08663519	-0.08610665	0.00052853
240	62.6395	31.3966	46.9677	5.0	-0.11538332	-0.11261157	0.00277174
241	58.5970	25.4774	53.8264	5.0	-0.12012489	-0.11888478	0.00124011
242	54.4691	22.3729	57.1358	8.0	-0.08003515	-0.08025376	-0.00021861
243	59.4226	24.7552	59.7497	6.0	-0.10122442	-0.10178852	-0.00056410
244	55.9749	44.6600	51.9903	8.0	-0.09081965	-0.09105700	-0.00023735
245	52.3264	31.6567	51.4006	3.0	-0.11815183	-0.11897054	-0.00081871
246	58.0593	32.8132	67.3489	8.0	-0.08746850	-0.08887104	-0.00140254
247	61.6688	36.1162	50.1361	3.0	-0.15517577	-0.15383525	0.00134052
248	68.0850	31.3217	62.7286	8.0	-0.09144916	-0.09171884	-0.00026968
249	57.4153	40.3614	61.8686	5.0	-0.12385114	-0.12487066	-0.00101952
250	62.7600	31.4384	66.1035	8.0	-0.09117536	-0.09233556	-0.00116020
251	48.3607	39.6407	59.0904	8.0	-0.08458769	-0.08522234	-0.00063464
252	51.9230	34.4762	65.0427	8.0	-0.08804732	-0.08933998	-0.00129266
253	66.1542	34.1274	51.0976	4.0	-0.13690840	-0.13421985	0.00268855
254	56.6214	44.5139	61.7324	8.0	-0.08869005	-0.08923015	-0.00054010
255	52.0559	35.6804	45.6616	8.0	-0.08233024	-0.08217924	0.00015100
256	56.3583	37.0318	46.5719	6.0	-0.10091795	-0.10046055	0.00045740
257	68.4736	30.4882	60.7161	7.0	-0.09766751	-0.09757389	0.00009363
258	64.0231	33.7373	46.4458	6.0	-0.10523368	-0.10334443	0.00188926
259	54.3262	34.3142	48.8241	4.0	-0.11830058	-0.11800455	0.00029602
260	58.1340	29.8127	59.1118	2.0	-0.16247699	-0.16847326	-0.00599627
261	60.1533	39.9034	48.9921	6.0	-0.11274057	-0.11246404	0.00027653
262	50.5777	28.1168	53.7017	5.0	-0.09234102	-0.09279980	-0.00045878
263	51.0686	33.5950	55.0281	3.0	-0.12014865	-0.12095984	-0.00081118
264	63.0901	27.4535	54.7440	3.0	-0.15799373	-0.15431332	0.00368042
265	62.0950	35.2589	47.5580	5.0	-0.12115609	-0.11941713	0.00173896
266	71.2725	32.2723	56.0593	8.0	-0.09084189	-0.09006317	0.00077872
267	51.2658	30.2951	46.1899	8.0	-0.07942588	-0.07918459	0.00024128
268	62.2761	37.5717	50.3799	4.0	-0.14073797	-0.13995527	0.00078269
269	62.6929	36.9685	46.1211	7.0	-0.09903774	-0.09800839	0.00102935
270	60.3598	22.0575	57.5655	8.0	-0.08683055	-0.08661641	0.00021415
271	57.6746	24.9971	59.8159	6.0	-0.09985442	-0.10068959	-0.00083517
272	57.8867	40.3667	46.2101	8.0	-0.08933446	-0.08907351	0.00026095
273	48.9022	26.9128	53.8163	7.0	-0.07887792	-0.07920121	-0.00032330
274	59.9599	35.2198	50.2135	2.0	-0.16847006	-0.16693812	0.00153194
275	50.1604	24.5151	53.7956	8.0	-0.07588137	-0.07607173	-0.00019036
276	60.7695	46.1086	55.8703	8.0	-0.08820307	-0.08846742	-0.00026435
277	59.6697	36.2946	63.6969	5.0	-0.12474881	-0.12685466	-0.00210585
278	52.1226	33.5642	48.9473	5.0	-0.10303599	-0.10313727	-0.00010128
279	50.9771	34.8376	46.3659	8.0	-0.08201534	-0.08194791	0.00006743
280	68.7336	33.6577	57.7150	6.0	-0.11190738	-0.11136941	0.00053797
281	65.3873	25.7209	52.3827	6.0	-0.10733949	-0.10502815	0.00231134
282	68.0121	32.8521	61.3128	7.0	-0.10134096	-0.10155937	-0.00021841
283	50.8316	29.3229	60.1934	6.0	-0.09259287	-0.09379444	-0.00120158
284	57.7231	42.5667	51.8486	6.0	-0.11097532	-0.11124312	-0.00026781
285	58.3424	39.0883	53.9191	2.0	-0.19565678	-0.19685611	-0.00119934
286	50.3304	27.4968	61.6120	8.0	-0.07970989	-0.08062834	-0.00091845
287	52.0486	26.8001	54.5700	5.0	-0.09557265	-0.09606049	-0.00048785
288	50.8761	39.3548	59.9513	6.0	-0.10192878	-0.10277282	-0.00084404
289	56.2772	39.5084	45.6470	8.0	-0.08675071	-0.08650499	0.00024572
290	50.7586	28.3723	57.4344	5.0	-0.09369563	-0.09455103	-0.00085540
291	52.3020	24.4962	54.5209	7.0	-0.08461688	-0.08482583	-0.00020896
292	49.8785	38.5731	57.8068	6.0	-0.10199326	-0.10278351	-0.00079025
293	58.0821	36.6167	66.9337	8.0	-0.09057277	-0.09183476	-0.00126199
294	66.8759	30.7698	52.9217	4.0	-0.13884110	-0.13517624	0.00366486
295	52.0012	35.7097	62.7622	6.0	-0.10389471	-0.10539068	-0.00149597
296	53.5273	35.5600	55.2676	2.0	-0.17612850	-0.17849206	-0.00236356
297	62.5345	29.5008	47.4615	5.0	-0.11457558	-0.11152018	0.00305539
298	56.1148	23.8511	50.2500	8.0	-0.08779827	-0.08705717	0.00074110
299	68.5382	30.0278	51.5539	6.0	-0.10649462	-0.10426149	0.00223313
300	65.3670	31.9063	62.5613	6.0	-0.11027461	-0.11117329	-0.00089868
301	56.4516	36.8847	48.7407	4.0	-0.12267044	-0.12230636	0.00036407
302	62.8300	33.0869	60.9282	3.0	-0.15400202	-0.15665573	-0.00265371
303	55.2339	36.8944	62.1826	4.0	-0.13544980	-0.13756053	-0.00211074
304	55.0065	29.8614	52.1528	2.0	-0.14715220	-0.14746768	-0.00031549
305	50.9729	31.0430	50.0461	5.0	-0.09669546	-0.09692944	-0.00023399
306	62.0377	34.2586	65.6908	7.0	-0.09904922	-0.10045542	-0.00140621
307	67.4375	24.0482	55.7533	8.0	-0.08683973	-0.08586915	0.00097058
308	67.7503	29.6425	53.9147	5.0	-0.12183532	-0.11930560	0.00252973
309	51.6356	42.1386	59.4397	7.0	-0.09410929	-0.09472364	-0.00061435
310	66.6744	34.0254	46.8317	7.0	-0.09538741	-0.09382246	0.00156495
311	65.8321	30.1195	50.5119	4.0	-0.13116202	-0.12703080	0.00413122
312	59.2693	31.2094	64.9023	6.0	-0.10487670	-0.10700343	-0.00212673
313	66.9775	36.6991	50.8922	6.0	-0.11319439	-0.11199978	0.00119461
314	63.7854	27.4375	46.5919	7.0	-0.09299227	-0.09098172	0.00201055
315	60.6661	28.4031	54.2748	2.0	-0.19257348	-0.18778603	0.00478745
316	46.8914	32.8186	55.7784	7.0	-0.08191628	-0.08246689	-0.00055061
317	55.3886	29.3535	49.8431	4.0	-0.12261998	-0.12152951	0.00109047
318	67.7143	40.3124	60.2740	8.0	-0.09118017	-0.09150669	-0.00032652
319	58.7003	39.8633	58.3303	2.0	-0.18814941	-0.18842984	-0.00028043
320	49.0144	33.5668	54.4021	5.0	-0.09770835	-0.09836340	-0.00065504
321	57.1003	42.3231	61.4027	6.0	-0.10830584	-0.10901981	-0.00071397
322	56.2897	39.3883	61.2064	4.0	-0.13884484	-0.13999720	-0.00115237
323	52.7265	28.0252	46.4846	8.0	-0.08105933	-0.08062115	0.00043818
324	58.0460	39.9761	50.3523	5.0	-0.12448695	-0.12459867	-0.00011172
325	61.7293	39.9136	52.9686	4.0	-0.14514080	-0.14540990	-0.00026910
326	62.2015	37.6257	55.2070	2.0	-0.20021696	-0.20149629	-0.00127933
327	60.0621	24.0255	57.3446	6.0	-0.10338762	-0.10317107	0.00021655
328	53.3601	38.4740	64.3262	7.0	-0.09532328	-0.09644566	-0.00112237
329	58.2003	25.3561	49.3766	7.0	-0.09978584	-0.09828551	0.00150033
330	63.8530	44.0316	52.8256	8.0	-0.09221815	-0.09226849	-0.00005034
331	46.1862	30.7557	52.9727	8.0	-0.07389396	-0.07422863	-0.00033467
332	59.3887	36.9446	65.6767	7.0	-0.10081451	-0.10224130	-0.00142680
333	59.5924	30.5907	49.5712	3.0	-0.15830247	-0.15349169	0.00481078
334	69.0406	39.0630	56.0271	8.0	-0.09559731	-0.09543598	0.00016133
