grid_idx	min_dist	dV	q
10573	5.386	-0.003190	+1.0000
10574	6.071	-0.002763	+1.0000
10588	4.024	-0.003503	+1.0000
10589	4.691	-0.003296	+1.0000
10590	5.366	-0.002954	+1.0000
10591	6.047	-0.002600	+1.0000
10605	3.982	-0.003113	+1.0000
10606	4.677	-0.002963	+1.0000
10607	5.359	-0.002696	+1.0000
10623	3.988	-0.002859	+1.0000
10624	4.683	-0.002673	+1.0000
10642	4.115	-0.002620	+1.0000
10664	3.729	-0.002600	+1.0000
11098	3.292	-0.002578	+1.0000
11121	3.133	-0.002849	+1.0000
11141	3.593	-0.002761	+1.0000
11142	4.245	-0.002803	+1.0000
11143	4.910	-0.002654	+1.0000
11159	4.080	-0.003153	+1.0000
11160	4.769	-0.002920	+1.0000
11161	5.460	-0.002635	+1.0000
11177	4.032	-0.003444	+1.0000
11178	4.728	-0.003123	+1.0000
11179	5.424	-0.002780	+1.0000
11194	4.105	-0.003562	+1.0000
11195	4.790	-0.003207	+1.0000
11196	5.478	-0.002843	+1.0000
11211	4.155	-0.003440	+1.0000
11212	4.849	-0.003145	+1.0000
11213	5.545	-0.002810	+1.0000
11229	4.249	-0.003153	+1.0000
11230	4.922	-0.002970	+1.0000
11231	5.576	-0.002697	+1.0000
11247	4.218	-0.002858	+1.0000
11248	4.880	-0.002751	+1.0000
11249	5.551	-0.002535	+1.0000
11265	4.106	-0.002653	+1.0000
11266	4.784	-0.002541	+1.0000
11306	3.592	-0.002606	+1.0000
11329	3.294	-0.002770	+1.0000
11354	3.280	-0.002564	+1.0000
11824	4.176	-0.002535	+1.0000
11843	4.246	-0.002617	+1.0000
11861	4.297	-0.002582	+1.0000
11961	3.291	-0.002691	+1.0000
11985	3.124	-0.002882	+1.0000
12615	3.273	-0.002598	+1.0000
12642	3.082	-0.002651	+1.0000
12643	3.259	-0.002562	+1.0000
