idx	x_ang	y_ang	z_ang	shell	V_R	V_TS	Dv
12037	42.4129	37.2810	50.6796	13.0	-0.05821643	-0.05841636	-0.00019992
12038	43.9602	22.4672	58.7834	14.0	-0.05279510	-0.05303516	-0.00024007
12039	65.7477	47.3810	45.8551	15.0	-0.05923694	-0.05909325	0.00014368
12040	53.7974	29.9771	40.0460	13.0	-0.06151642	-0.06111154	0.00040489
12041	48.9392	45.2907	68.0233	15.0	-0.05438258	-0.05475725	-0.00037467
12042	48.5573	17.4473	53.4722	15.0	-0.05212605	-0.05213879	-0.00001274
12043	64.9120	16.7330	52.9001	14.0	-0.05871589	-0.05827800	0.00043790
12044	72.3110	33.0495	40.8634	15.0	-0.05475440	-0.05420953	0.00054487
12045	50.1947	46.1951	51.3922	12.0	-0.06733036	-0.06753399	-0.00020363
12046	43.8432	31.7604	54.9800	10.0	-0.06575502	-0.06610330	-0.00034828
12047	53.9775	45.1379	63.1886	10.0	-0.07555821	-0.07605502	-0.00049681
12048	68.9643	23.9233	60.0844	10.0	-0.07417781	-0.07387163	0.00030618
12049	68.6827	39.7400	44.7817	12.0	-0.06872692	-0.06820210	0.00052482
12050	55.7976	26.6343	67.8984	11.0	-0.06974611	-0.07056985	-0.00082374
12051	75.4956	28.3497	51.9528	13.0	-0.06252316	-0.06191573	0.00060744
12052	71.4716	25.6715	46.8151	12.0	-0.06422040	-0.06335734	0.00086306
12053	71.8190	33.4766	51.5817	9.0	-0.08348437	-0.08251436	0.00097001
12054	69.8918	31.9696	41.4769	13.0	-0.06083846	-0.06013114	0.00070732
12055	63.9219	50.9938	60.2916	14.0	-0.05865334	-0.05883178	-0.00017844
12056	56.6959	53.1512	57.8551	15.0	-0.05510885	-0.05528472	-0.00017587
12057	62.9980	41.8052	64.8393	9.0	-0.08440768	-0.08504534	-0.00063766
12058	51.0657	48.6357	60.7443	13.0	-0.06158412	-0.06189500	-0.00031088
12059	47.6941	19.2589	58.2098	14.0	-0.05426029	-0.05443606	-0.00017577
12060	41.3730	27.6321	59.9376	14.0	-0.05288456	-0.05318957	-0.00030502
12061	48.8369	33.6814	66.3881	11.0	-0.06976680	-0.07056086	-0.00079406
12062	44.0295	41.2111	46.4066	15.0	-0.05434712	-0.05444355	-0.00009644
12063	41.5380	26.0332	58.3716	14.0	-0.05237168	-0.05263339	-0.00026171
12064	47.6032	22.5390	55.4645	11.0	-0.06224579	-0.06244491	-0.00019912
12065	65.2608	20.8666	53.7558	10.0	-0.07536793	-0.07457560	0.00079234
12066	76.0680	33.1457	63.7740	15.0	-0.05724520	-0.05721116	0.00003405
12067	60.9383	51.9696	62.8061	15.0	-0.05519090	-0.05540538	-0.00021447
12068	69.1429	22.1811	58.9968	11.0	-0.06908568	-0.06871970	0.00036598
12069	63.6041	48.1277	54.0381	11.0	-0.07148004	-0.07157872	-0.00009868
12070	72.9064	32.9847	61.2041	11.0	-0.07273093	-0.07261973	0.00011121
12071	54.7464	36.6531	68.4249	10.0	-0.07659112	-0.07754460	-0.00095347
12072	53.9531	27.6491	45.1833	9.0	-0.07807699	-0.07748506	0.00059193
12073	50.1602	42.7426	50.5531	10.0	-0.07743560	-0.07768383	-0.00024824
12074	48.3910	37.9579	71.0471	15.0	-0.05485125	-0.05533419	-0.00048294
12075	53.9538	32.7639	41.4891	11.0	-0.06855746	-0.06814086	0.00041660
12076	69.1904	22.8284	49.8725	11.0	-0.06932371	-0.06837884	0.00094488
12077	57.4860	25.5292	43.5031	11.0	-0.07131061	-0.07051251	0.00079809
12078	68.7430	36.3152	44.0188	11.0	-0.07088824	-0.07013301	0.00075523
12079	62.1630	20.1380	43.4934	14.0	-0.05774996	-0.05713145	0.00061851
12080	74.8933	33.1583	51.5177	12.0	-0.06748739	-0.06687445	0.00061294
12081	72.6055	30.4795	44.0935	13.0	-0.06073857	-0.06001927	0.00071930
12082	55.8567	21.7147	52.5752	9.0	-0.07928482	-0.07891055	0.00037427
12083	55.8940	29.5139	69.4229	11.0	-0.06943843	-0.07031233	-0.00087391
12084	58.3988	16.9605	56.4054	13.0	-0.06154884	-0.06140229	0.00014655
12085	53.4251	24.9864	43.3513	12.0	-0.06417763	-0.06373640	0.00044123
12086	78.0731	31.8005	58.2933	15.0	-0.05649419	-0.05625288	0.00024132
12087	42.1247	37.1034	61.7798	14.0	-0.05685779	-0.05724802	-0.00039023
12088	56.8024	30.6576	42.5543	10.0	-0.07647284	-0.07570664	0.00076620
12089	51.3110	17.1423	54.7421	14.0	-0.05546600	-0.05546212	0.00000389
12090	70.5105	20.1252	56.3274	13.0	-0.06101933	-0.06058432	0.00043501
12091	45.7843	27.5758	50.7413	10.0	-0.06492689	-0.06506759	-0.00014070
12092	63.4135	31.8219	38.9577	13.0	-0.06169573	-0.06103221	0.00066352
12093	73.5054	43.5117	51.1637	15.0	-0.06010355	-0.05989862	0.00020493
12094	53.7271	39.9703	44.1771	10.0	-0.07342612	-0.07328811	0.00013801
12095	58.9761	18.3608	53.0734	12.0	-0.06685295	-0.06646463	0.00038832
12096	63.2190	41.5399	42.9356	12.0	-0.06854708	-0.06816632	0.00038076
12097	64.1544	43.6537	62.5264	9.0	-0.08324647	-0.08371228	-0.00046581
12098	41.1731	30.1377	52.7438	13.0	-0.05501891	-0.05521712	-0.00019821
12099	67.4399	19.8380	65.5803	15.0	-0.05549899	-0.05554105	-0.00004205
12100	44.0103	46.1187	55.3295	15.0	-0.05451114	-0.05474184	-0.00023070
12101	68.9077	18.0672	53.4996	14.0	-0.05804195	-0.05756976	0.00047219
12102	53.1224	23.2066	68.7713	14.0	-0.05703841	-0.05751877	-0.00048037
12103	72.7094	29.6131	52.0357	10.0	-0.07624775	-0.07530369	0.00094406
12104	67.3942	44.3904	47.1854	13.0	-0.06726809	-0.06702409	0.00024400
12105	54.6452	34.3198	40.2052	12.0	-0.06465552	-0.06427565	0.00037987
12106	56.4792	46.0387	41.9167	15.0	-0.05672115	-0.05662336	0.00009779
12107	44.7400	43.8309	51.4682	14.0	-0.05850279	-0.05870652	-0.00020373
12108	68.3480	28.3627	68.1550	13.0	-0.06416980	-0.06445500	-0.00028520
12109	73.8609	39.9938	65.2769	15.0	-0.05742658	-0.05753762	-0.00011104
12110	69.4030	36.4591	68.4101	13.0	-0.06402248	-0.06434812	-0.00032564
12111	63.9439	43.5606	45.0897	12.0	-0.06990979	-0.06963260	0.00027719
12112	72.2475	27.4750	63.0059	12.0	-0.06608192	-0.06599505	0.00008687
12113	65.8715	41.5726	71.1391	15.0	-0.05734958	-0.05770472	-0.00035514
12114	63.7728	25.2621	64.9441	10.0	-0.07742765	-0.07788528	-0.00045763
12115	72.2271	25.1600	53.3354	11.0	-0.07002250	-0.06923578	0.00078671
12116	63.3859	40.1570	44.5817	10.0	-0.07853778	-0.07802469	0.00051309
