grid_idx	shell	dV	q
2733	12.0	-0.000588	+1.0000
2734	13.0	-0.000429	+1.0000
2739	13.0	+0.000499	-1.0000
2742	9.0	-0.000405	+1.0000
2744	15.0	-0.000509	+1.0000
2747	11.0	+0.000561	-1.0000
2754	15.0	+0.000457	-1.0000
2756	15.0	+0.000588	-1.0000
2760	10.0	+0.000895	-1.0000
2764	13.0	+0.000405	-1.0000
2766	12.0	+0.000598	-1.0000
2767	14.0	-0.000348	+1.0000
2771	15.0	-0.000483	+1.0000
2772	9.0	-0.000477	+1.0000
2773	9.0	+0.000937	-1.0000
2774	15.0	+0.000547	-1.0000
2777	9.0	-0.000476	+1.0000
2778	9.0	+0.000705	-1.0000
2779	13.0	+0.000742	-1.0000
2780	11.0	-0.000762	+1.0000
2782	13.0	-0.000502	+1.0000
2783	13.0	+0.000475	-1.0000
2785	15.0	-0.000366	+1.0000
2787	14.0	-0.000439	+1.0000
2789	15.0	+0.000599	-1.0000
2791	14.0	+0.000417	-1.0000
2799	12.0	+0.000529	-1.0000
2800	12.0	+0.000790	-1.0000
2803	10.0	-0.000590	+1.0000
2808	9.0	+0.001173	-1.0000
2809	9.0	-0.000856	+1.0000
2810	9.0	-0.000991	+1.0000
2811	14.0	-0.000545	+1.0000
2813	15.0	+0.000495	-1.0000
2815	13.0	-0.000434	+1.0000
2817	11.0	+0.000762	-1.0000
2818	15.0	+0.000493	-1.0000
2822	15.0	-0.000452	+1.0000
2824	10.0	+0.000508	-1.0000
2826	9.0	+0.001367	-1.0000
2827	9.0	-0.000673	+1.0000
2828	9.0	-0.000498	+1.0000
2831	15.0	+0.000539	-1.0000
2832	14.0	-0.000577	+1.0000
2833	14.0	+0.000444	-1.0000
2834	13.0	+0.000529	-1.0000
2835	9.0	+0.000675	-1.0000
2836	15.0	+0.000588	-1.0000
2837	11.0	-0.000872	+1.0000
2839	14.0	+0.000558	-1.0000
2843	15.0	+0.000560	-1.0000
2844	11.0	-0.000369	+1.0000
2846	15.0	+0.000436	-1.0000
2847	10.0	+0.000736	-1.0000
2851	15.0	-0.000438	+1.0000
2852	14.0	+0.000398	-1.0000
2853	14.0	-0.000599	+1.0000
2857	11.0	+0.000799	-1.0000
2858	12.0	-0.000445	+1.0000
2859	13.0	+0.000535	-1.0000
2861	10.0	-0.000769	+1.0000
2864	15.0	-0.000413	+1.0000
2866	12.0	-0.000365	+1.0000
2869	11.0	+0.000984	-1.0000
2870	13.0	-0.000485	+1.0000
2872	15.0	+0.000597	-1.0000
2873	9.0	+0.001122	-1.0000
2874	10.0	-0.000674	+1.0000
2876	10.0	-0.000549	+1.0000
2880	11.0	+0.000969	-1.0000
2881	14.0	+0.000358	-1.0000
2884	14.0	-0.000416	+1.0000
2889	11.0	+0.000430	-1.0000
2890	15.0	-0.000347	+1.0000
2891	12.0	-0.000630	+1.0000
2894	15.0	+0.000478	-1.0000
2895	15.0	-0.000357	+1.0000
2896	9.0	+0.000491	-1.0000
2901	13.0	+0.000598	-1.0000
2906	9.0	-0.000968	+1.0000
2907	14.0	+0.000689	-1.0000
2908	12.0	+0.000786	-1.0000
2912	11.0	+0.000947	-1.0000
2913	15.0	+0.000362	-1.0000
2921	15.0	-0.000512	+1.0000
2922	12.0	-0.000378	+1.0000
2924	9.0	+0.000329	-1.0000
2925	9.0	-0.000390	+1.0000
2926	9.0	-0.000478	+1.0000
2927	9.0	-0.000950	+1.0000
2929	15.0	+0.000394	-1.0000
2931	13.0	+0.000761	-1.0000
2932	9.0	+0.000680	-1.0000
2933	15.0	-0.000505	+1.0000
2934	11.0	+0.000684	-1.0000
2935	15.0	-0.000447	+1.0000
2936	10.0	-0.000502	+1.0000
2938	9.0	-0.000494	+1.0000
2939	12.0	-0.000354	+1.0000
2941	13.0	-0.000393	+1.0000
2943	12.0	-0.000744	+1.0000
2944	14.0	+0.000661	-1.0000
2948	13.0	-0.000352	+1.0000
2949	15.0	-0.000403	+1.0000
2950	9.0	-0.000485	+1.0000
2951	12.0	+0.000700	-1.0000
2952	10.0	+0.000750	-1.0000
2954	13.0	+0.000380	-1.0000
2958	14.0	-0.000349	+1.0000
2959	14.0	+0.000331	-1.0000
2963	15.0	+0.000459	-1.0000
2964	11.0	-0.000346	+1.0000
2965	12.0	-0.000377	+1.0000
2967	13.0	-0.000455	+1.0000
2969	14.0	-0.000355	+1.0000
2972	13.0	+0.000707	-1.0000
2973	10.0	-0.000533	+1.0000
2975	14.0	+0.000668	-1.0000
2976	10.0	+0.000403	-1.0000
2978	13.0	+0.000556	-1.0000
2982	15.0	-0.000537	+1.0000
2984	14.0	-0.000557	+1.0000
2985	9.0	-0.000953	+1.0000
2988	15.0	+0.000448	-1.0000
2989	13.0	-0.000453	+1.0000
2992	10.0	-0.000985	+1.0000
2996	9.0	-0.000575	+1.0000
2997	10.0	-0.000374	+1.0000
3000	13.0	+0.000553	-1.0000
3001	11.0	-0.000522	+1.0000
3002	10.0	-0.000693	+1.0000
3003	15.0	-0.000447	+1.0000
3005	11.0	+0.000530	-1.0000
3006	15.0	+0.000371	-1.0000
3007	9.0	-0.000394	+1.0000
3008	15.0	+0.000341	-1.0000
3009	15.0	-0.000485	+1.0000
3010	10.0	-0.000942	+1.0000
3014	15.0	+0.000530	-1.0000
3015	12.0	+0.000429	-1.0000
3016	12.0	+0.000381	-1.0000
3018	15.0	-0.000468	+1.0000
3019	13.0	-0.000427	+1.0000
3020	11.0	+0.000337	-1.0000
3022	13.0	+0.000686	-1.0000
3024	13.0	+0.000507	-1.0000
3025	15.0	+0.000565	-1.0000
3026	15.0	+0.000495	-1.0000
3028	9.0	+0.000898	-1.0000
3029	15.0	-0.000347	+1.0000
3030	15.0	+0.000444	-1.0000
3035	11.0	-0.000749	+1.0000
3037	15.0	-0.000525	+1.0000
3041	15.0	-0.000394	+1.0000
3043	15.0	-0.000466	+1.0000
3047	13.0	+0.000612	-1.0000
3048	15.0	+0.000463	-1.0000
3049	13.0	-0.000455	+1.0000
3050	13.0	-0.000474	+1.0000
3051	11.0	-0.000629	+1.0000
3052	9.0	-0.001217	+1.0000
3053	14.0	+0.000580	-1.0000
3054	14.0	-0.000451	+1.0000
3056	14.0	-0.000451	+1.0000
3057	12.0	-0.000697	+1.0000
3058	11.0	-0.000514	+1.0000
3060	14.0	+0.000686	-1.0000
3061	12.0	+0.000823	-1.0000
3064	12.0	-0.000383	+1.0000
3066	15.0	+0.000614	-1.0000
3067	14.0	+0.000390	-1.0000
3068	12.0	+0.000346	-1.0000
3071	14.0	+0.000609	-1.0000
3073	13.0	-0.000674	+1.0000
3074	15.0	+0.000426	-1.0000
3075	10.0	-0.000705	+1.0000
3076	15.0	+0.000492	-1.0000
3078	12.0	+0.000629	-1.0000
3079	15.0	-0.000523	+1.0000
3080	11.0	-0.000476	+1.0000
3082	9.0	-0.001071	+1.0000
3085	11.0	+0.000608	-1.0000
3087	11.0	-0.000502	+1.0000
3088	14.0	+0.000646	-1.0000
3092	15.0	+0.000586	-1.0000
3096	10.0	+0.000994	-1.0000
3097	15.0	+0.000389	-1.0000
3098	15.0	-0.000365	+1.0000
3100	9.0	-0.001181	+1.0000
3102	15.0	+0.000607	-1.0000
3103	15.0	+0.000370	-1.0000
3104	9.0	+0.001019	-1.0000
3106	13.0	+0.000690	-1.0000
3107	11.0	+0.000926	-1.0000
3109	13.0	-0.000547	+1.0000
3114	11.0	-0.000361	+1.0000
3115	9.0	+0.000583	-1.0000
3116	12.0	-0.000715	+1.0000
3117	12.0	-0.000665	+1.0000
3118	12.0	-0.000377	+1.0000
3120	12.0	-0.000376	+1.0000
3121	12.0	-0.000397	+1.0000
3122	11.0	-0.000441	+1.0000
3123	14.0	+0.000476	-1.0000
3124	12.0	-0.000438	+1.0000
3125	13.0	-0.000609	+1.0000
3130	13.0	-0.000675	+1.0000
3131	13.0	-0.000543	+1.0000
3132	11.0	+0.000708	-1.0000
3136	15.0	+0.000331	-1.0000
3138	15.0	-0.000402	+1.0000
3142	14.0	+0.000564	-1.0000
3143	15.0	+0.000385	-1.0000
3160	9.0	-0.000907	+1.0000
3163	15.0	+0.000382	-1.0000
3166	11.0	+0.000721	-1.0000
3168	12.0	-0.000503	+1.0000
3170	9.0	-0.000364	+1.0000
3171	12.0	-0.000660	+1.0000
3173	13.0	+0.000630	-1.0000
3174	14.0	+0.000532	-1.0000
3176	15.0	-0.000407	+1.0000
3179	14.0	-0.000426	+1.0000
3183	15.0	+0.000433	-1.0000
3184	15.0	+0.000539	-1.0000
3186	11.0	-0.000723	+1.0000
3187	10.0	+0.000643	-1.0000
3189	11.0	-0.000619	+1.0000
3190	13.0	-0.000531	+1.0000
3191	13.0	+0.000330	-1.0000
3192	9.0	+0.001342	-1.0000
3193	10.0	+0.000965	-1.0000
3194	9.0	-0.000346	+1.0000
3196	15.0	-0.000428	+1.0000
3197	12.0	+0.000464	-1.0000
3199	9.0	-0.000356	+1.0000
3201	14.0	-0.000376	+1.0000
3209	9.0	-0.000477	+1.0000
3213	11.0	-0.000691	+1.0000
3214	15.0	-0.000420	+1.0000
3216	10.0	-0.000685	+1.0000
3217	15.0	+0.000605	-1.0000
3221	15.0	+0.000566	-1.0000
3223	11.0	-0.000580	+1.0000
3226	15.0	+0.000428	-1.0000
3228	15.0	-0.000354	+1.0000
3230	15.0	+0.000578	-1.0000
3232	13.0	+0.000504	-1.0000
3239	15.0	-0.000397	+1.0000
3241	9.0	+0.000817	-1.0000
3245	11.0	+0.000706	-1.0000
3248	12.0	-0.000571	+1.0000
3249	9.0	-0.001166	+1.0000
3251	13.0	-0.000574	+1.0000
3252	11.0	+0.001026	-1.0000
3255	14.0	-0.000525	+1.0000
3257	10.0	-0.000953	+1.0000
3258	14.0	+0.000518	-1.0000
3260	15.0	+0.000463	-1.0000
3261	15.0	-0.000381	+1.0000
3268	15.0	+0.000542	-1.0000
3269	12.0	+0.000774	-1.0000
3271	14.0	+0.000459	-1.0000
3273	12.0	+0.000491	-1.0000
3275	12.0	+0.000516	-1.0000
3279	14.0	+0.000473	-1.0000
3282	15.0	-0.000401	+1.0000
3292	12.0	-0.000409	+1.0000
3293	13.0	-0.000667	+1.0000
3295	11.0	+0.000838	-1.0000
3296	12.0	+0.000852	-1.0000
3301	13.0	-0.000421	+1.0000
3302	9.0	-0.001190	+1.0000
3305	12.0	-0.000662	+1.0000
3307	15.0	-0.000489	+1.0000
3308	11.0	+0.001006	-1.0000
3310	13.0	-0.000352	+1.0000
3311	15.0	-0.000440	+1.0000
3313	12.0	-0.000468	+1.0000
3314	15.0	+0.000348	-1.0000
3315	9.0	-0.000584	+1.0000
3317	10.0	+0.000696	-1.0000
3318	13.0	+0.000403	-1.0000
3320	9.0	+0.000743	-1.0000
3321	11.0	-0.000746	+1.0000
3323	13.0	+0.000556	-1.0000
3324	10.0	-0.000917	+1.0000
3325	10.0	-0.000942	+1.0000
3326	15.0	+0.000522	-1.0000
3330	13.0	-0.000414	+1.0000
3331	15.0	+0.000605	-1.0000
3332	11.0	+0.000485	-1.0000
3333	13.0	-0.000545	+1.0000
3334	12.0	-0.000526	+1.0000
3336	13.0	+0.000333	-1.0000
3341	11.0	+0.000880	-1.0000
3342	10.0	-0.000363	+1.0000
3349	13.0	-0.000457	+1.0000
3350	11.0	-0.000590	+1.0000
3352	15.0	-0.000473	+1.0000
3354	9.0	+0.001350	-1.0000
3357	15.0	-0.000518	+1.0000
3360	9.0	+0.000485	-1.0000
3362	11.0	-0.000418	+1.0000
3364	10.0	-0.000411	+1.0000
3367	13.0	-0.000372	+1.0000
3368	15.0	+0.000326	-1.0000
3373	13.0	-0.000538	+1.0000
3374	13.0	-0.000497	+1.0000
3376	9.0	-0.000844	+1.0000
3377	13.0	-0.000409	+1.0000
3378	10.0	+0.000912	-1.0000
3379	9.0	+0.000350	-1.0000
3383	12.0	+0.000549	-1.0000
3384	12.0	+0.000664	-1.0000
3385	12.0	+0.000519	-1.0000
3387	10.0	+0.000613	-1.0000
3389	14.0	-0.000586	+1.0000
3391	10.0	-0.000580	+1.0000
3392	15.0	-0.000492	+1.0000
3393	10.0	-0.000975	+1.0000
3396	12.0	-0.000400	+1.0000
3399	9.0	+0.001180	-1.0000
3400	15.0	+0.000355	-1.0000
3403	11.0	+0.000920	-1.0000
3405	10.0	+0.000683	-1.0000
3406	15.0	-0.000486	+1.0000
3409	9.0	+0.000913	-1.0000
3415	9.0	+0.000950	-1.0000
3420	15.0	+0.000434	-1.0000
3422	15.0	-0.000505	+1.0000
3426	15.0	+0.000536	-1.0000
3427	9.0	-0.000760	+1.0000
3429	14.0	-0.000492	+1.0000
3430	10.0	-0.000810	+1.0000
3432	12.0	+0.000345	-1.0000
3433	13.0	+0.000334	-1.0000
3434	13.0	-0.000583	+1.0000
3440	14.0	+0.000621	-1.0000
3443	15.0	+0.000422	-1.0000
3444	14.0	-0.000578	+1.0000
3445	15.0	+0.000358	-1.0000
3447	9.0	-0.000490	+1.0000
3448	11.0	+0.000348	-1.0000
3449	14.0	+0.000431	-1.0000
3450	15.0	-0.000422	+1.0000
3452	10.0	+0.001017	-1.0000
3453	13.0	+0.000743	-1.0000
3455	15.0	-0.000353	+1.0000
3458	11.0	+0.000770	-1.0000
3459	10.0	-0.000727	+1.0000
3460	12.0	-0.000766	+1.0000
3465	9.0	+0.000916	-1.0000
3468	14.0	+0.000667	-1.0000
3471	9.0	-0.001191	+1.0000
3472	13.0	-0.000387	+1.0000
3473	15.0	+0.000323	-1.0000
3474	9.0	-0.000387	+1.0000
3476	12.0	+0.000423	-1.0000
3477	11.0	+0.000353	-1.0000
3479	15.0	+0.000426	-1.0000
3481	10.0	+0.000847	-1.0000
3482	15.0	+0.000415	-1.0000
3484	11.0	+0.000932	-1.0000
3485	13.0	+0.000399	-1.0000
3486	15.0	+0.000441	-1.0000
3488	13.0	+0.000677	-1.0000
3489	12.0	+0.000700	-1.0000
3490	9.0	+0.001273	-1.0000
3491	14.0	-0.000525	+1.0000
3492	12.0	+0.000517	-1.0000
3493	10.0	-0.000757	+1.0000
3494	10.0	+0.000388	-1.0000
3495	14.0	+0.000337	-1.0000
3504	12.0	-0.000648	+1.0000
3505	10.0	-0.000520	+1.0000
3507	9.0	+0.001073	-1.0000
3508	13.0	+0.000636	-1.0000
3509	15.0	-0.000510	+1.0000
3512	13.0	+0.000441	-1.0000
3513	13.0	+0.000517	-1.0000
3516	13.0	+0.000330	-1.0000
3517	9.0	+0.000819	-1.0000
3519	10.0	-0.000526	+1.0000
3523	12.0	-0.000594	+1.0000
3524	11.0	-0.000598	+1.0000
3526	11.0	-0.000881	+1.0000
3528	10.0	-0.000405	+1.0000
3529	10.0	-0.000504	+1.0000
3530	10.0	-0.000654	+1.0000
3532	14.0	-0.000415	+1.0000
3534	11.0	-0.000406	+1.0000
3537	13.0	-0.000363	+1.0000
3538	11.0	+0.001024	-1.0000
3539	12.0	+0.000465	-1.0000
3541	14.0	+0.000343	-1.0000
3543	13.0	+0.000560	-1.0000
3545	14.0	-0.000502	+1.0000
3546	13.0	-0.000419	+1.0000
3547	12.0	-0.000575	+1.0000
3552	13.0	+0.000684	-1.0000
3553	9.0	+0.001381	-1.0000
3554	11.0	+0.000514	-1.0000
3556	15.0	+0.000571	-1.0000
3560	15.0	+0.000569	-1.0000
3562	15.0	-0.000486	+1.0000
3565	15.0	-0.000501	+1.0000
3567	15.0	+0.000529	-1.0000
3568	12.0	+0.000623	-1.0000
3571	15.0	+0.000498	-1.0000
3572	13.0	+0.000571	-1.0000
3574	12.0	-0.000636	+1.0000
3576	10.0	-0.000679	+1.0000
3577	15.0	+0.000389	-1.0000
3578	15.0	+0.000544	-1.0000
3581	9.0	-0.000743	+1.0000
3584	11.0	-0.000526	+1.0000
3585	14.0	-0.000567	+1.0000
3589	15.0	+0.000501	-1.0000
3592	14.0	+0.000673	-1.0000
3594	15.0	+0.000339	-1.0000
3596	13.0	-0.000671	+1.0000
3598	12.0	+0.000334	-1.0000
3601	13.0	-0.000541	+1.0000
3603	11.0	+0.000444	-1.0000
3604	14.0	+0.000627	-1.0000
3610	13.0	+0.000405	-1.0000
3611	15.0	-0.000375	+1.0000
3613	14.0	+0.000438	-1.0000
3614	15.0	+0.000545	-1.0000
3616	10.0	-0.000348	+1.0000
3617	10.0	-0.000497	+1.0000
3619	12.0	+0.000525	-1.0000
3620	11.0	-0.000824	+1.0000
3621	13.0	+0.000607	-1.0000
3622	12.0	+0.000863	-1.0000
3623	9.0	+0.000970	-1.0000
3624	13.0	+0.000707	-1.0000
3627	9.0	-0.000638	+1.0000
3631	11.0	-0.000794	+1.0000
3635	10.0	+0.000792	-1.0000
3638	11.0	+0.000366	-1.0000
3641	10.0	-0.000953	+1.0000
3642	9.0	+0.000592	-1.0000
3644	15.0	-0.000483	+1.0000
3645	11.0	+0.000417	-1.0000
3646	11.0	+0.000945	-1.0000
3647	11.0	+0.000798	-1.0000
3648	11.0	+0.000755	-1.0000
3649	14.0	+0.000619	-1.0000
3650	12.0	+0.000613	-1.0000
3651	13.0	+0.000719	-1.0000
3652	9.0	+0.000374	-1.0000
3653	11.0	-0.000874	+1.0000
3655	12.0	+0.000441	-1.0000
3657	14.0	-0.000390	+1.0000
3658	10.0	+0.000766	-1.0000
3660	13.0	+0.000435	-1.0000
3662	13.0	+0.000664	-1.0000
3665	12.0	+0.000388	-1.0000
3666	12.0	+0.000381	-1.0000
3667	9.0	-0.000466	+1.0000
3671	14.0	+0.000472	-1.0000
3672	14.0	-0.000480	+1.0000
3673	10.0	+0.000944	-1.0000
3675	12.0	+0.000380	-1.0000
3683	15.0	-0.000355	+1.0000
3684	10.0	-0.000458	+1.0000
3685	11.0	+0.000787	-1.0000
3686	10.0	+0.000513	-1.0000
3689	13.0	-0.000662	+1.0000
3690	15.0	+0.000519	-1.0000
3699	14.0	+0.000412	-1.0000
3701	14.0	-0.000371	+1.0000
3703	15.0	-0.000523	+1.0000
3704	14.0	-0.000473	+1.0000
3705	13.0	+0.000724	-1.0000
3706	9.0	+0.000454	-1.0000
3709	15.0	+0.000589	-1.0000
3712	14.0	-0.000419	+1.0000
3716	9.0	+0.000728	-1.0000
3717	10.0	-0.001026	+1.0000
3719	9.0	-0.000794	+1.0000
3720	11.0	-0.000670	+1.0000
3722	11.0	-0.000483	+1.0000
3725	13.0	+0.000337	-1.0000
3726	15.0	+0.000500	-1.0000
3727	11.0	-0.000395	+1.0000
3728	14.0	+0.000578	-1.0000
3731	15.0	+0.000350	-1.0000
3732	9.0	+0.000400	-1.0000
3736	14.0	-0.000357	+1.0000
3737	13.0	+0.000467	-1.0000
3738	12.0	-0.000427	+1.0000
3739	15.0	-0.000532	+1.0000
3742	10.0	+0.000347	-1.0000
3748	9.0	-0.000411	+1.0000
3750	9.0	-0.000897	+1.0000
3751	12.0	-0.000623	+1.0000
3755	15.0	-0.000415	+1.0000
3758	13.0	-0.000659	+1.0000
3759	10.0	-0.000435	+1.0000
3765	11.0	-0.000433	+1.0000
3771	15.0	-0.000403	+1.0000
3772	11.0	+0.000922	-1.0000
3776	11.0	-0.000400	+1.0000
3777	11.0	+0.000713	-1.0000
3780	11.0	-0.000464	+1.0000
3782	15.0	-0.000438	+1.0000
3783	11.0	+0.000430	-1.0000
3785	12.0	-0.000707	+1.0000
3786	10.0	+0.000918	-1.0000
3788	13.0	+0.000484	-1.0000
3789	9.0	+0.000357	-1.0000
3790	14.0	+0.000481	-1.0000
3791	13.0	-0.000525	+1.0000
3792	13.0	-0.000416	+1.0000
3793	13.0	+0.000481	-1.0000
3795	13.0	-0.000412	+1.0000
3797	12.0	+0.000857	-1.0000
3798	12.0	+0.000777	-1.0000
3800	10.0	+0.000500	-1.0000
3803	10.0	-0.000565	+1.0000
3804	15.0	-0.000355	+1.0000
3806	11.0	+0.000679	-1.0000
3807	13.0	-0.000517	+1.0000
3808	14.0	+0.000374	-1.0000
3810	10.0	+0.001173	-1.0000
3811	10.0	-0.000487	+1.0000
3814	11.0	+0.000961	-1.0000
3815	11.0	-0.000501	+1.0000
3819	12.0	-0.000601	+1.0000
3821	15.0	+0.000586	-1.0000
3822	13.0	-0.000647	+1.0000
3825	14.0	+0.000564	-1.0000
3830	10.0	-0.000481	+1.0000
3832	13.0	-0.000368	+1.0000
3833	15.0	-0.000499	+1.0000
3838	11.0	+0.000386	-1.0000
3839	13.0	-0.000495	+1.0000
3841	13.0	-0.000635	+1.0000
3842	13.0	-0.000654	+1.0000
3844	11.0	+0.000450	-1.0000
3847	13.0	-0.000368	+1.0000
3849	14.0	+0.000464	-1.0000
3851	10.0	-0.000622	+1.0000
3853	15.0	-0.000488	+1.0000
3854	9.0	-0.000632	+1.0000
3855	14.0	+0.000322	-1.0000
3856	12.0	-0.000486	+1.0000
3858	15.0	+0.000592	-1.0000
3859	15.0	-0.000497	+1.0000
3861	15.0	-0.000363	+1.0000
3862	12.0	+0.000554	-1.0000
3863	13.0	-0.000361	+1.0000
3869	15.0	+0.000438	-1.0000
3870	13.0	-0.000561	+1.0000
3871	10.0	+0.001031	-1.0000
3873	11.0	-0.000789	+1.0000
3878	12.0	+0.000785	-1.0000
3880	15.0	+0.000427	-1.0000
3883	15.0	-0.000504	+1.0000
3884	12.0	-0.000751	+1.0000
3887	13.0	+0.000614	-1.0000
3893	10.0	-0.000430	+1.0000
3896	11.0	-0.000387	+1.0000
3897	12.0	+0.000470	-1.0000
3898	15.0	+0.000559	-1.0000
3900	15.0	+0.000553	-1.0000
3901	14.0	+0.000410	-1.0000
3902	10.0	-0.000481	+1.0000
3907	9.0	+0.000966	-1.0000
3908	12.0	-0.000546	+1.0000
3909	13.0	+0.000410	-1.0000
3910	15.0	+0.000546	-1.0000
3913	10.0	+0.000999	-1.0000
3914	9.0	-0.000906	+1.0000
3915	14.0	+0.000632	-1.0000
3918	11.0	+0.000324	-1.0000
3921	14.0	+0.000622	-1.0000
3924	12.0	+0.000656	-1.0000
3931	14.0	-0.000587	+1.0000
3932	12.0	-0.000516	+1.0000
3933	15.0	-0.000369	+1.0000
3934	13.0	+0.000659	-1.0000
3936	9.0	-0.000721	+1.0000
3937	13.0	-0.000545	+1.0000
3939	12.0	+0.000581	-1.0000
3940	10.0	+0.000962	-1.0000
3941	15.0	-0.000428	+1.0000
3942	13.0	+0.000687	-1.0000
3943	15.0	+0.000604	-1.0000
3944	14.0	-0.000504	+1.0000
3946	10.0	-0.000912	+1.0000
3949	15.0	+0.000483	-1.0000
3950	14.0	+0.000500	-1.0000
3952	10.0	+0.000483	-1.0000
3953	12.0	+0.000672	-1.0000
3954	14.0	+0.000553	-1.0000
3955	15.0	-0.000397	+1.0000
3956	11.0	-0.000357	+1.0000
3960	13.0	-0.000476	+1.0000
3961	12.0	-0.000531	+1.0000
3962	11.0	-0.000587	+1.0000
3965	12.0	-0.000554	+1.0000
3967	15.0	-0.000451	+1.0000
3969	14.0	+0.000502	-1.0000
3972	10.0	+0.000971	-1.0000
3974	9.0	-0.000452	+1.0000
3975	15.0	-0.000350	+1.0000
3978	13.0	-0.000595	+1.0000
3980	15.0	+0.000511	-1.0000
3982	10.0	+0.000951	-1.0000
3984	11.0	-0.000432	+1.0000
3985	13.0	+0.000338	-1.0000
3989	13.0	+0.000376	-1.0000
3993	15.0	+0.000383	-1.0000
3994	13.0	-0.000383	+1.0000
3996	10.0	+0.000550	-1.0000
3998	13.0	-0.000647	+1.0000
4001	10.0	-0.001030	+1.0000
4002	15.0	-0.000503	+1.0000
4003	10.0	-0.000397	+1.0000
4004	15.0	-0.000496	+1.0000
4005	12.0	-0.000373	+1.0000
4007	9.0	+0.001108	-1.0000
4009	10.0	+0.000840	-1.0000
4010	10.0	-0.000588	+1.0000
4011	9.0	-0.000616	+1.0000
4013	15.0	-0.000460	+1.0000
4014	11.0	-0.000620	+1.0000
4015	12.0	+0.000813	-1.0000
4018	10.0	-0.000716	+1.0000
4022	15.0	+0.000429	-1.0000
4024	11.0	-0.000443	+1.0000
4026	13.0	+0.000359	-1.0000
4027	12.0	-0.000677	+1.0000
4028	14.0	+0.000328	-1.0000
4029	10.0	+0.001133	-1.0000
4030	14.0	+0.000639	-1.0000
4031	12.0	+0.000463	-1.0000
4032	10.0	+0.000518	-1.0000
4034	13.0	+0.000588	-1.0000
4035	10.0	-0.000776	+1.0000
4037	10.0	+0.000499	-1.0000
4040	15.0	-0.000495	+1.0000
4041	15.0	+0.000609	-1.0000
4042	13.0	-0.000476	+1.0000
4043	9.0	-0.000720	+1.0000
4046	15.0	-0.000345	+1.0000
4048	11.0	+0.000465	-1.0000
4049	12.0	-0.000534	+1.0000
4050	15.0	+0.000406	-1.0000
4051	15.0	-0.000439	+1.0000
4053	11.0	-0.000428	+1.0000
4056	12.0	-0.000737	+1.0000
4058	10.0	-0.000423	+1.0000
4060	11.0	-0.000537	+1.0000
4063	10.0	+0.001153	-1.0000
4064	15.0	+0.000554	-1.0000
4068	10.0	-0.000915	+1.0000
4069	14.0	+0.000320	-1.0000
4070	9.0	+0.001135	-1.0000
4072	12.0	-0.000697	+1.0000
4074	11.0	+0.000845	-1.0000
4077	15.0	-0.000407	+1.0000
4078	14.0	-0.000416	+1.0000
4079	15.0	-0.000349	+1.0000
4080	13.0	+0.000680	-1.0000
4082	14.0	-0.000592	+1.0000
4086	9.0	-0.000625	+1.0000
4089	15.0	+0.000557	-1.0000
4090	14.0	-0.000364	+1.0000
4091	15.0	-0.000428	+1.0000
4095	15.0	-0.000431	+1.0000
4096	10.0	-0.000414	+1.0000
4097	11.0	-0.000484	+1.0000
4103	12.0	+0.000878	-1.0000
4104	11.0	+0.000501	-1.0000
4107	11.0	-0.000526	+1.0000
4108	10.0	-0.000690	+1.0000
4109	14.0	-0.000459	+1.0000
4113	11.0	+0.000592	-1.0000
4119	15.0	-0.000365	+1.0000
4120	9.0	+0.000409	-1.0000
4122	11.0	+0.000839	-1.0000
4125	13.0	+0.000694	-1.0000
4126	13.0	-0.000440	+1.0000
4127	12.0	+0.000733	-1.0000
4129	13.0	-0.000394	+1.0000
4130	11.0	+0.000966	-1.0000
4132	14.0	-0.000577	+1.0000
4135	15.0	+0.000447	-1.0000
4136	13.0	+0.000419	-1.0000
4137	15.0	-0.000482	+1.0000
4139	11.0	-0.000851	+1.0000
4140	9.0	+0.000438	-1.0000
4142	10.0	-0.000801	+1.0000
4143	15.0	+0.000520	-1.0000
4144	15.0	-0.000392	+1.0000
4145	14.0	+0.000430	-1.0000
